sample_name	alpha_lcmsms_richness	alpha_lcmsms_shannon	read_count_shotgun_wolr2pe	alpha_shotgun_richness	alpha_shotgun_shannon	alpha_shotgun_faithspd	read_count_16s_deblur	alpha_16S_richness	alpha_16S_shannon	alpha_16S_faithspd	dna_conc	biomass	extraction_protocol_storage_solution	extraction_protocol	storage_solution	sample_type	sample_type1	sample_type2	sample_type3	sample_type4	unique_sample_id	unique_sample_id_tech_rep	pseudosample_id	sample_name_mantel_solution	sample_name_mantel_protocol	bacteria	bacteria_function	buffer_removal	col	collection_timestamp	compressed_well	description	diet	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	extraction_kit	extraction_vendor	genomic_spike_amount_in_ng	genomic_spike_in	genomic_spike_in_copy_number	genomic_spike_in_description	genomic_spike_in_ng_per_ul	genomic_spike_in_replicate	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_mass_index	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	katseq_number_of_cells	latitude	locationcell	longitude	lysis_buffer_volume	metagenomic_spike_in	metagenomic_spike_in_amount_ng_per_ul	metagenomic_spike_in_copy_number	metagenomic_spike_in_replicate	physical_specimen_location	physical_specimen_remaining	plate_id	plate_id_number	plate_biomass	processing_date	qiita_study_id	replicate	rna_conc	round	row	sample_technical_replicate	scientific_name	sex	swab_type	taxon_id	title	vivarium	water
14332.363203158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.488	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_3.1.etoh.dry	human_3.1.etoh.dry	human_3.1.etoh.dry	NA	NA	NA	NA	dry	1	2021-11-16	I1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	E1	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	5.754	1	E	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.056	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_3.1.etoh.residue	human_3.1.etoh.residue	human_3.1.etoh.residue	NA	NA	NA	NA	residue	3	2021-11-16	I3	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	E3	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	1.335	1	E	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.424	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_3.2.etoh.dry	human_3.2.etoh.dry	human_3.2.etoh.dry	NA	NA	NA	NA	dry	1	2021-11-16	K1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	F1	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	5.475	1	F	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.066	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_3.2.etoh.residue	human_3.2.etoh.residue	human_3.2.etoh.residue	NA	NA	NA	NA	residue	3	2021-11-16	K3	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	F3	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	-1.258	1	F	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.434	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_4.1.etoh.dry	human_4.1.etoh.dry	human_4.1.etoh.dry	NA	NA	NA	NA	dry	1	2021-11-16	M1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	G1	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	11.045	1	G	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.578	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_4.1.etoh.residue	human_4.1.etoh.residue	human_4.1.etoh.residue	NA	NA	NA	NA	residue	3	2021-11-16	M3	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	G3	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	5.217	1	G	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.16	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_4.2.etoh.dry	human_4.2.etoh.dry	human_4.2.etoh.dry	NA	NA	NA	NA	dry	1	2021-11-16	O1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	H1	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	10.396	1	H	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.841	high	EtOH-MagMax	MagMax	EtOH	feces	human_feces	human_feces	human_feces	EtOH-MagMax_human_feces	human_4.2.etoh.residue	human_4.2.etoh.residue	human_4.2.etoh.residue	NA	NA	NA	NA	residue	3	2021-11-16	O3	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	H3	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	7.251	1	H	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.361164215	NA	NA	1008220	NA	NA	NA	21267	NA	NA	NA	0.956	high	EtOH-MagMax	MagMax	EtOH	saliva	human_saliva	human_saliva_after_brushing	human_saliva_after_brushing	EtOH-MagMax_human_saliva_after_brushing	human_saliva_after_brushing_C	human_saliva_after_brushing_C	Plate 1 HBM_human_saliva_after_brushing_C_etoh_MagMax	HBM_human_saliva_after_brushing_C_1	HBM_human_saliva_after_brushing_C_1	NA	NA	dry	6	2022-03-24	E6	human_saliva_after_brushing	NA	TRUE	193	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	MagMax Microbiome Ultra	ThermoFisher	12.29	NA	NA	syndna plasmids	NA	2	USA:CA: San Diego	not provided	not provided	uberon:saliva	NA	uberon:saliva	uberon:saliva	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	C6	-117.25	600ul	TRUE	0.102	70500000	2	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	7	NA	1_2	E	7	human oral metagenome	female	swube	447426	Matrix_pipeline_validation	NA	NA
14332.361164221	NA	NA	613599	NA	NA	NA	19692	NA	NA	NA	0.92	high	EtOH-MagMax	MagMax	EtOH	saliva	human_saliva	human_saliva_after_brushing	human_saliva_after_brushing	EtOH-MagMax_human_saliva_after_brushing	human_saliva_after_brushing_C	human_saliva_after_brushing_C	Plate 1 HBM_human_saliva_after_brushing_C_etoh_MagMax	HBM_human_saliva_after_brushing_C_2	HBM_human_saliva_after_brushing_C_2	NA	NA	dry	6	2022-03-24	G6	human_saliva_after_brushing	NA	TRUE	193	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:saliva	NA	uberon:saliva	uberon:saliva	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	D6	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	8	NA	1_2	G	8	human oral metagenome	female	swube	447426	Matrix_pipeline_validation	NA	NA
14332.361164227	NA	NA	738769	NA	NA	NA	14677	NA	NA	NA	0.885	high	EtOH-MagMax	MagMax	EtOH	saliva	human_saliva	human_saliva_after_brushing	human_saliva_after_brushing	EtOH-MagMax_human_saliva_after_brushing	human_saliva_after_brushing_C	human_saliva_after_brushing_C	Plate 1 HBM_human_saliva_after_brushing_C_etoh_MagMax	HBM_human_saliva_after_brushing_C_3	HBM_human_saliva_after_brushing_C_3	NA	NA	dry	6	2022-03-24	I6	human_saliva_after_brushing	NA	TRUE	193	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:saliva	NA	uberon:saliva	uberon:saliva	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	E6	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	9	NA	1_2	I	9	human oral metagenome	female	swube	447426	Matrix_pipeline_validation	NA	NA
14332.361164238	NA	NA	4608300	NA	NA	NA	27631	NA	NA	NA	1.414	high	EtOH-MagMax	MagMax	EtOH	saliva	human_saliva	human_saliva_before_brushing	human_saliva_before_brushing	EtOH-MagMax_human_saliva_before_brushing	human_saliva_before_brushing_D	human_saliva_before_brushing_D	Plate 1 HBM_human_saliva_before_brushing_D_etoh_MagMax	HBM_human_saliva_before_brushing_D_3	HBM_human_saliva_before_brushing_D_3	NA	NA	dry	8	2022-03-24	C8	human_saliva_before_brushing	NA	TRUE	193	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	MagMax Microbiome Ultra	ThermoFisher	6.25	NA	NA	syndna plasmids	NA	2	USA:CA: San Diego	not provided	not provided	uberon:saliva	NA	uberon:saliva	uberon:saliva	human	not provided	not provided	adult	homo sapiens	D	9606	not provided	not provided	NA	32.5	B8	-117.25	600ul	TRUE	0.052	35900000	2	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	9	NA	1_2	C	9	human oral metagenome	female	swube	447426	Matrix_pipeline_validation	NA	NA
14332.361164103	NA	NA	1130586	NA	NA	NA	15979	NA	NA	NA	1.294	high	EtOH-MagMax	MagMax	EtOH	saliva	human_saliva	human_saliva_before_brushing	human_saliva_before_brushing	EtOH-MagMax_human_saliva_before_brushing	human_saliva_before_brushing_A	human_saliva_before_brushing_A	Plate 1 HBM_human_saliva_before_brushing_A_etoh_MagMax	HBM_human_saliva_before_brushing_A_3	HBM_human_saliva_before_brushing_A_3	NA	NA	dry	2	2022-03-23	C2	human_saliva_before_brushing	NA	TRUE	193	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	MagMax Microbiome Ultra	ThermoFisher	47	true	5040000	syndna plasmids	0.057	2	USA:CA: San Diego	not provided	not provided	uberon:saliva	NA	uberon:saliva	uberon:saliva	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	B2	-117.25	600ul	TRUE	0.329	270000000	2	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	9	NA	1_2	C	9	human oral metagenome	female	swube	447426	Matrix_pipeline_validation	NA	NA
14332.361162802	NA	NA	1077817	NA	NA	NA	18544	NA	NA	NA	0.978	high	EtOH-MagMax	MagMax	EtOH	saliva	human_saliva	human_saliva_before_brushing	human_saliva_before_brushing	EtOH-MagMax_human_saliva_before_brushing	human_saliva_before_brushing_C	human_saliva_before_brushing_C	Plate 1 HBM_human_saliva_before_brushing_C_etoh_MagMax	HBM_human_saliva_before_brushing_C_1	HBM_human_saliva_before_brushing_C_1	NA	NA	dry	5	2022-03-24	G5	human_saliva_before_brushing	NA	TRUE	193	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:saliva	NA	uberon:saliva	uberon:saliva	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	D5	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	7	NA	1_2	G	7	human oral metagenome	female	swube	447426	Matrix_pipeline_validation	NA	NA
14332.361164219	NA	NA	1346867	NA	NA	NA	18274	NA	NA	NA	0.917	high	EtOH-MagMax	MagMax	EtOH	saliva	human_saliva	human_saliva_before_brushing	human_saliva_before_brushing	EtOH-MagMax_human_saliva_before_brushing	human_saliva_before_brushing_C	human_saliva_before_brushing_C	Plate 1 HBM_human_saliva_before_brushing_C_etoh_MagMax	HBM_human_saliva_before_brushing_C_3	HBM_human_saliva_before_brushing_C_3	NA	NA	dry	5	2022-03-24	K5	human_saliva_before_brushing	NA	TRUE	193	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:saliva	NA	uberon:saliva	uberon:saliva	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	F5	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	9	NA	1_2	K	9	human oral metagenome	female	swube	447426	Matrix_pipeline_validation	NA	NA
14332.363193589	NA	NA	1615345	NA	NA	NA	26547	NA	NA	NA	7.383	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_feces_mouse1	mouse_feces_mouse1	Plate 1 HBM_mouse_feces_mouse1_etoh_MagMax	HBM_mouse_feces_mouse1_2	HBM_mouse_feces_mouse1_2	az51	gfp	dry	9	2022-03-24	M9	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	3.38	NA	NA	syndna plasmids	NA	1	USA:CA: San Diego	66	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse1	10090	not provided	not provided	NA	32.5	G9	-117.25	600ul	TRUE	0.028	19400000	1	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	8	NA	1_2	M	8	mouse gut metagenome	male	swube	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193576	NA	NA	411177	NA	NA	NA	16	NA	NA	NA	82.358	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_feces_mouse4	mouse_feces_mouse4	Plate 1 HBM_mouse_feces_mouse4_etoh_MagMax	HBM_mouse_feces_mouse4_1	HBM_mouse_feces_mouse4_1	az52	bsh	dry	12	2022-03-24	C12	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	61	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse4	10090	not provided	not provided	NA	32.5	B12	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 1 HBM	1	HBM	4/5/22	14332	7	NA	1_2	C	7	mouse gut metagenome	male	swube	410661	Matrix_pipeline_validation	actri_375	10 mm iptg
14332.363203157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.035	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_1.1.etoh.dry	mouse_1.1.etoh.dry	mouse_1.1.etoh.dry	NA	NA	NA	NA	dry	2	2021-11-16	A2	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	A2	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	34.299	1	A	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.829	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_1.1.etoh.residue	mouse_1.1.etoh.residue	mouse_1.1.etoh.residue	NA	NA	NA	NA	residue	4	2021-11-16	A4	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	A4	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	85.664	1	A	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.743	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_1.2.etoh.dry	mouse_1.2.etoh.dry	mouse_1.2.etoh.dry	NA	NA	NA	NA	dry	2	2021-11-16	C2	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	B2	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	14.675	1	B	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.795	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_1.2.etoh.residue	mouse_1.2.etoh.residue	mouse_1.2.etoh.residue	NA	NA	NA	NA	residue	4	2021-11-16	C4	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	B4	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	64.202	1	B	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.589	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_2.1.etoh.dry	mouse_2.1.etoh.dry	mouse_2.1.etoh.dry	NA	NA	NA	NA	dry	2	2021-11-16	E2	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	C2	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	41.014	1	C	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.791	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_2.1.etoh.residue	mouse_2.1.etoh.residue	mouse_2.1.etoh.residue	NA	NA	NA	NA	residue	4	2021-11-16	E4	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	C4	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	7.405	1	C	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.19	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_2.2.etoh.dry	mouse_2.2.etoh.dry	mouse_2.2.etoh.dry	NA	NA	NA	NA	dry	2	2021-11-16	G2	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	D2	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	19.083	1	D	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_2.2.etoh.residue	mouse_2.2.etoh.residue	mouse_2.2.etoh.residue	NA	NA	NA	NA	residue	4	2021-11-16	G4	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	D4	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	1.961	1	D	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.256	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_3.1.etoh.dry	mouse_3.1.etoh.dry	mouse_3.1.etoh.dry	NA	NA	NA	NA	dry	2	2021-11-16	I2	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	E2	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	27.169	1	E	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935	high	EtOH-MagMax	MagMax	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-MagMax_mouse_feces	mouse_3.1.etoh.residue	mouse_3.1.etoh.residue	mouse_3.1.etoh.residue	NA	NA	NA	NA	residue	4	2021-11-16	I4	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	E4	-117.25	800ul	FALSE	NA	NA	NA	ucsdmi	FALSE	1	NA	NA	not provided	14332	NA	7.366	1	E	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
